id,attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr,attr9,Class
f254eb2a-ba04-40d3-8737-d5a410b77a89,41,-1,80,0,38,-16,39,41,2,0
0f1d71ee-89f0-4586-a609-88f45e0c2558,37,-3,77,0,20,0,40,57,16,0
e4cb71b8-8dd5-48f1-929f-441b2287ec01,37,0,77,0,-24,-27,41,103,62,0
9562345b-be04-42f6-af67-3fe62d6c0ac4,37,-3,81,0,38,4,43,42,0,0
e512cb4c-57b4-49d1-a7fa-3933de403238,37,0,77,0,-22,7,41,101,60,0
6cb39631-97f5-4736-974d-319fdd94adfb,44,0,86,1,42,-23,43,45,2,0
bfdd6de7-1cef-4e06-a0ab-052f97196073,51,0,79,0,50,-2,28,30,2,0
710f8ddd-e2b5-4813-b0aa-07da9eaad6c8,44,0,77,0,42,-26,34,36,2,0
f6913581-1759-4855-9c3e-24879c4eec50,51,1,88,0,52,21,36,36,0,0
349a2fe4-2e81-4eca-b87d-411362dfe9a9,38,1,93,-2,38,0,55,55,0,0
2629ae19-3d95-43c8-94ef-0a3b9a7052b3,102,0,103,-1,72,20,1,31,30,1
a286a602-0998-4e44-b5ae-1c9b8f177845,43,1,108,0,42,0,65,67,2,0
8b82a7a8-b793-4666-83c9-c2fe3e2599b6,39,0,85,-4,38,0,46,46,0,0
350e9793-234f-4293-897a-6c86e11ec7a2,51,0,91,0,52,31,40,39,0,0
9bd2c494-08cb-4a3c-91d3-37465cc928fe,49,1,82,0,50,0,33,33,0,0
90d3acf4-3b84-4d09-82a6-4985d987be38,49,0,80,0,46,-19,31,34,2,0
b43d9b75-8fb5-42c2-969b-4db9fe9c8492,83,1,86,2,-6,0,4,94,90,1
a66fa443-631c-4a52-8dc1-b15d1e1313ce,44,0,78,0,44,11,34,34,0,0
2762507b-384a-404d-8d7c-2aebeb056228,85,0,88,7,0,0,3,88,84,1
83bc95a7-65a4-42a6-a0ff-e49aea11f435,42,0,84,5,42,0,43,43,0,0
0168852f-e4a2-4558-8392-139ac91cec01,56,-1,107,0,56,1,51,50,0,0
35667bfc-f981-4b8e-9dc8-3706834b9d43,58,5,97,0,56,0,39,40,0,0
6c1fd7b6-ee82-4004-b3a1-aba31bbda588,51,-1,86,0,52,25,36,35,0,0
ce5129e4-25b9-43b8-830f-80cac5f3eb38,43,0,83,0,42,-10,39,41,2,0
8ac86c3f-807a-44ca-8e4c-c0bc3e63be7b,37,-3700,106,-1,34,-2,69,72,4,1
121b542a-46b9-4f3f-a9b2-d910d8a56bbb,52,-3,81,0,52,-3,28,29,0,0
d2a2a4ee-d774-461e-a2b9-6e364bc50d1f,37,0,82,0,12,31,45,69,24,0
6e5f7bd2-4ebc-447d-af28-00f47fb1e33d,43,0,79,-1,42,0,35,37,2,0
1ab87447-8008-4640-9008-b7fdcf46a96a,37,0,83,3,24,0,46,59,14,0
1576a0f4-776a-4d04-93e6-70255c23005d,37,0,106,-2,30,8,69,75,6,0
3b381d40-9ac8-439f-b90b-7a91f1a8e798,37,0,77,0,20,-25,40,56,16,0
a13b2fd1-b8f7-4454-bfa4-bd5fdb62c379,39,0,77,-1,38,-2,38,38,0,0
21f97a2a-eea4-4ae6-90e9-86b07c6637a4,49,0,95,0,50,13,47,46,0,0
8eddb4fd-ddac-4d33-9198-fad7903e17e3,37,0,76,0,20,-7,40,55,16,0
0dc9c631-9418-4a6a-b0da-578d779f5502,50,-3,84,-6,50,0,34,35,0,0
0f5053e2-ef36-4b39-b08a-fb0ea26bd986,42,0,108,8,42,0,67,67,0,0
2f931894-30c3-4927-a9e5-5ae07d7b751a,45,-2,79,0,46,5,33,32,0,0
f248e80b-6096-49c3-a3db-6d52789e7f16,46,0,86,-6,46,0,40,40,0,0
11528741-6020-43db-bb0a-f188125be425,50,4,81,0,50,0,31,32,2,0
a124b093-50ff-4a0a-85e0-a55423f0379a,37,0,83,6,34,0,45,49,4,0
4c0147b6-4cac-47f7-9722-efa36885a2cf,37,0,94,0,10,-5,57,84,26,0
fea08fbf-7cfe-4110-b707-e9cd8285b990,37,0,77,-2,28,-12,40,48,8,0
fa8bf176-ca91-4b44-8db5-20d2ba8c1a15,56,5,81,0,56,5,24,24,0,0
23082c8a-9cb8-4c2a-9922-864aafdf8c67,37,0,82,0,16,21,45,66,22,0
652343e8-6e49-42a2-b9c6-97ca8c16dd09,57,5,92,0,56,1,35,35,0,0
d7ce950c-ebf3-4aee-a80c-4e98b321ae13,37,0,81,0,26,11,44,55,10,0
2e3f3da2-a0d1-4e8d-b352-f46a240ce8b5,48,0,81,0,46,-9,32,34,2,0
694274aa-d1c8-4b7e-b3fc-389409d72a89,59,-1,108,0,60,0,49,49,0,0
0d398f27-ca8e-445e-bdae-9bf89659a00e,39,1,86,1,38,0,47,47,0,0
7fec735b-30c2-466e-a69a-c770af563b7e,37,0,95,0,28,6,58,67,8,0
11f538de-1b06-49d4-b56e-c118d23052e4,37,0,109,-10,28,0,71,80,8,0
65c08957-fbd3-48d4-9913-4153d563bdd9,37,0,82,4,24,0,45,59,14,0
c08ba2c1-be82-4d6c-abb7-135cfab7f475,37,0,105,0,36,7,68,69,2,0
52aa4847-1a18-44a9-b02c-cce605597f49,53,0,88,3,54,0,35,34,0,0
6159d6a4-e7cc-4cd5-9e08-637aa656a048,41,0,86,2,42,5,45,45,0,0
ec6a3185-4c1b-4b66-9eb0-d7555b3a5082,42,5,97,0,42,1,55,55,0,0
63b3f746-9358-4f96-a3f5-7e6ddbb1dc5c,37,0,98,0,28,-16,61,70,8,0
f5a93732-c9b9-4428-9899-53b4de61df09,46,0,81,-1,46,-6,35,34,0,0
07f03da4-45ef-4afe-a4c2-127caebfeb4b,41,5,81,0,42,12,39,39,0,0
6887087c-e574-49ee-92fc-c2f518d0ed22,37,0,79,0,20,-23,42,58,16,0
b4022a9e-49d9-4701-ae3b-49913142259d,49,-1,84,0,50,5,35,35,0,0
71d3fd9b-1af2-4709-bb26-26970e776ae4,42,0,108,-1,42,0,66,66,0,0
cb84cf3c-5128-412f-a387-cbae878ab59f,37,0,77,0,30,-25,40,46,6,0
2214b937-3395-4bf8-abe6-59c07f75bcc6,48,-5,77,0,46,0,30,31,2,0
5afe3388-4983-4cb3-865a-caa08c82e96a,37,0,77,0,36,-3,41,41,0,0
28bc98f3-bf1c-4a49-a42c-7b0b248586b5,46,0,92,7,46,0,45,45,0,0
65715546-104a-4285-9f0a-d2b9fc78f9ad,45,-1,83,4,44,-10,38,39,2,0
667f89c7-621e-4ccb-879f-4eb0b9c09fa3,42,-4,76,0,42,0,35,35,0,0
5e599936-a2de-473a-81d8-541c3e4cd03d,55,-1,88,0,54,0,32,33,2,0
d20911a9-93cf-4a82-b638-4afcdb8f8fc9,37,0,96,0,34,8,59,62,4,0
18592d10-fc10-4496-82bf-db5883a102be,43,0,75,0,44,18,32,31,0,0
2306d72f-8d24-4cbf-883b-0d259cfcfb7e,56,-1,81,0,54,-13,25,26,2,0
36cbde82-1b7c-4de6-b7c1-c2dba6814e51,45,-5,87,2,44,-21,42,43,2,0
5a31dabe-e088-4457-86e6-9a3e2ab1c015,48,0,82,-2,46,-6,34,35,2,0
ece63b06-a63e-4e3e-844c-6769b1d39359,53,-5,84,0,54,0,30,30,0,0
eab2e642-f80b-408d-8191-582082f13c45,53,-1,86,0,54,4,33,32,0,0
e6d0df54-0c9c-41a3-89a7-2865facea428,37,0,76,0,24,21,39,52,14,0
7558866b-bd84-4457-bc76-1cc4d8846f39,45,-1,83,-4,44,0,38,39,2,0
071e8ad9-e67a-49f6-9daf-535f141f0a6d,105,-1,107,-4,70,-5,1,37,36,1
7a22227d-9bb7-44fb-b873-8477dd32f8ce,41,-1,80,0,42,18,39,39,0,0
58635735-d4de-4a17-bde3-fc6808365341,51,0,83,0,52,30,32,32,0,0
91fdc68d-1116-44d2-9d9c-38fc18953e35,53,-1,80,0,54,16,27,26,0,0
bbae8693-8386-43b4-81f3-8f5f42f458a8,49,1,84,0,46,-10,35,37,2,0
b2fbdef3-3da2-4314-a126-fa111064c3a8,51,1,87,2,52,11,36,35,0,0
194c7f13-071d-408c-9fa2-f3b2af0dac20,38,0,76,0,36,-24,38,39,2,0
e5c667af-457b-4011-a7a7-be4dd8f5456e,37,-4,77,-1,34,-7,41,44,2,0
3c23bcdf-8d6f-44b1-902f-57b9ed44a804,44,0,88,0,44,2,44,44,0,0
799c2ed8-ddf8-49f3-90f0-98ff868c30e7,37,0,83,0,2,2,46,80,34,0
efb464ab-ec72-47a2-b815-ed66454255a3,45,5,81,-1,44,-4,36,37,2,0
d146358c-9b41-4036-b55d-820dab29e135,37,0,77,1,34,-26,41,44,2,0
328de1bb-c242-4271-b1f1-7be8410574ca,40,0,77,5,38,0,38,39,2,0
cb8f6d31-0b57-44b9-a35b-1c91d346e000,37,0,83,0,10,23,46,72,26,0
9ef4f222-eba2-4788-8dd8-a6a69453d9b8,37,5,108,20,26,0,71,82,12,0
151cbf58-f396-4aa2-a670-64e5bc439220,37,-15,106,-1,34,-2,69,72,4,0
cf1b24e1-be35-4e7e-8cc6-059f33ec1baa,37,0,79,0,8,4,42,71,28,0
59177236-33a1-4794-93f2-be9238f75df6,48,0,88,-2,50,26,40,39,0,0
eb2b5d66-2797-4d79-b363-1232817e058d,45,0,82,1,44,-7,37,38,2,0
449b3adf-063a-4050-b4b8-86a84bcfe3ff,41,5,80,0,42,9,39,39,0,0
4d18c8f0-c0d5-4646-8f2f-3e44e66e1f66,41,-1,79,-2,42,18,38,37,0,0
5ed37594-3831-4aae-b0c8-0e811c295f19,50,0,81,-2,50,-3,31,32,0,0
a0f0f069-9168-4ccc-a2ea-c20f044b4d32,47,-3,81,0,46,0,34,35,0,0
1bc271c5-3365-452e-88e6-0f68fe3fba8a,43,0,86,0,42,-6,43,45,2,0
82cd0ab4-73a2-4622-b3f3-bfd69579149c,44,-1,76,0,44,7,32,32,0,0
a00e55d8-e402-4092-af22-b26dd124790d,37,0,80,0,0,25,43,80,36,0
d8bc93d8-c03b-44ec-abac-c7e6066239d9,41,0,79,0,42,13,38,38,0,0
dd938182-c967-42fa-bd51-c3269bd72c2a,45,1,76,-4,44,0,31,32,0,0
4d8a765e-6483-4cf7-802d-b91116b11d66,48,0,78,0,46,-5,30,32,2,0
041525f2-5066-4d7e-9523-df37d3687959,41,0,79,5,38,-16,38,41,2,0
fef860a8-a8f8-4616-9458-ca0ca8d28629,44,4,86,-6,44,0,42,42,0,0
699dee7a-8981-4dca-9a98-fd1b2a239cd8,51,0,88,3,52,4,36,36,0,0
26fcd574-42f4-4688-a717-c0d1ee3f5531,46,0,108,2,46,6,62,62,0,0
e33cc9cb-68be-4ef9-a984-7ac542bd65c1,44,0,81,1,44,8,37,37,0,0
6c4993b6-4698-471e-9c63-e9e78ca91292,105,-3,107,-6,70,0,2,37,36,1
5ff5e8d7-4244-449c-ac4f-b92b21e28796,37,0,100,0,36,3,64,64,0,0
4ef934e8-f26c-4600-b7ae-07242fc48e2e,37,0,77,0,8,0,40,70,30,0
4acc5f7b-a05e-4ca3-acdd-6d0df0192bc8,37,0,90,0,30,-13,53,59,6,0
c1258e47-3529-46c7-baec-c8895810153c,37,0,79,0,6,-3,42,74,32,0
5e602d84-df50-4696-85f4-b76474db13ba,37,-42,76,0,36,0,39,40,2,1
42e37797-146d-4a13-926d-108ffe09fa33,55,0,96,1,54,17,41,42,2,0
318aca8f-1447-4217-bcf3-1fc0bb84347e,56,1,96,0,54,16,40,42,2,0
55fcdc03-ee81-402e-b3b7-723b9beab89e,37,-1,83,0,34,0,46,49,4,0
15100cad-7ba0-4812-a006-07f287fa6bfa,41,0,80,-6,42,1,39,39,0,0
bc2e72ee-d005-4780-947a-a9d31d6352a1,37,0,82,0,-4,-22,45,87,42,0
67502a4c-ab4b-49a1-abcb-d86c0d4eb4b5,38,0,76,0,-2,0,38,79,40,0
a15672f9-9fe4-4ea1-a5d0-005537faa65a,45,0,81,0,44,-21,36,37,2,0
30b923bf-bae3-445e-b9e3-3e258e8a744e,49,0,85,-2,50,0,36,36,0,0
34406d79-2497-4885-a5d2-56068257b1d2,37,0,83,2,0,0,47,83,36,0
d7594bc9-6134-4c91-943a-322702ac75d9,48,4,81,0,46,0,32,34,2,0
b1f39338-2361-4498-b914-16b26f71f92b,41,4,78,0,38,-2,37,39,2,0
430c620c-27fd-462f-8f35-0df35497c1c1,37,-1,76,-3,20,-8,40,55,16,0
b1298adc-e670-4f29-858e-cf7efaa37dd2,53,-1,102,-1,54,7,49,48,0,0
e7192f8a-2283-4deb-9265-3dd18261c6ff,40,0,80,-3,38,0,40,41,2,0
04b5df40-ddf4-48d2-b4c9-dc52e6586dab,43,-1,84,0,42,-14,41,43,2,0
77a14471-10f5-47f5-a3e3-8db3a24e0607,54,0,87,0,54,0,33,33,0,0
d9da4478-bfa2-45da-bd42-bbe081379519,37,0,76,0,24,10,39,53,14,0
6c7ae722-42c0-422f-95a3-8a1a999796ac,37,0,77,0,18,-3,41,59,18,0
9856b226-ca36-4707-9ee5-50b52cceb468,105,0,106,-2,70,0,1,36,34,1
aca89a7a-f15c-4567-be66-17bc1d02ac4e,39,-1,85,0,38,0,46,46,0,0
8014a3d9-dce9-4ac9-9ab1-6ed0a51ccc37,46,0,77,0,46,8,32,31,0,0
d261eb00-f077-4c02-ac0a-b4895b811e18,37,0,78,0,30,-3,41,47,6,0
4fdf445a-cfa0-49e1-9714-fcca64cb05bc,48,0,89,3,46,-3,41,42,2,0
62a7719e-2b16-4d8e-9436-3bd8f278a770,43,0,81,-3,42,-29,38,40,2,0
631edb14-1262-4fc9-bb1f-e2164362afe3,50,1,86,-2,50,0,35,37,2,0
a4af88ce-9795-4eff-a5ec-29e9c698961d,53,0,82,0,54,9,29,28,0,0
e4e1f85d-7779-4d1a-a2ad-3b58e86ae2c1,56,-3,90,-3,56,0,34,33,0,0
0f79e879-e7c9-4d04-966a-9314d24470cc,37,5,90,-7,6,0,53,85,32,0
adc83099-eace-4bfa-a255-5c9d614c69a2,45,0,83,-2,44,0,38,39,2,0
01250bb8-7cc0-411a-ae94-80bfe696a2aa,37,0,80,0,24,-30,43,57,14,0
48e0a3b7-8f47-4dcd-bfc9-0aa3ae1fd373,51,0,89,2,52,10,38,37,0,0
83e839fb-ccc9-4c31-94c6-db521a70a06a,37,0,82,0,-2,23,45,85,40,0
7928a801-3e78-443f-a8df-9b19c642ee20,37,0,102,0,36,2,65,66,2,0
f6e16135-1b38-4886-92a7-23a233675327,37,-100,106,-1,30,1,69,75,6,1
3e6ff1e5-4ed6-4516-9d67-f7b83a85634b,56,4,97,0,54,10,40,42,2,0
c2a25cbc-e2d2-4064-96c3-27e72869b3f1,37,0,81,0,20,-14,44,61,16,0
829d2441-8b59-4519-b735-9ffddfb2ae57,47,0,107,7,46,0,60,60,0,0
3417a9ce-83f9-4b70-a7ae-1a82f88d402e,44,0,81,7,44,0,37,37,0,0
baccad79-8bc7-4b8a-b798-337ff13eb929,55,1,79,3,54,0,24,24,0,0
c3eed7b9-0f0a-4a51-a0f1-48e0231f4d40,37,0,79,6,34,16,42,46,4,0
14dc6063-3751-4632-9277-ee0469b335dd,49,0,83,-2,50,39,34,34,0,0
dbe73b44-e252-468e-981e-d4e9b7e13ceb,49,0,77,3,46,-8,28,30,2,0
0a744673-2471-46bf-80cf-4f3c1b07cc06,37,-2,77,1,36,36,40,41,0,0
43317be5-894f-4a5d-9f7f-2fa14666258e,41,-2,81,0,42,1,39,39,0,0
567f2465-a319-407e-a180-f6e5cfa96778,46,-1,80,-3,46,0,34,34,0,0
4efca511-3fae-4f3d-9e45-7ac45b2429bc,41,0,81,0,38,-25,39,42,2,0
97697774-92d6-4a86-8611-83dbe397ab4c,41,5,77,0,42,8,36,36,0,0
8217eb19-6bf4-482f-a46a-d09e1ab1d25e,37,0,103,0,18,-19,66,85,18,0
daf12423-4491-43ea-a382-4a5ddd89142f,79,0,83,0,-32,-24,4,117,112,1
9cec8282-fd98-4ed9-9eb2-a831ed007f18,42,-2,75,0,42,0,33,34,0,0
073b290f-d9c9-4db6-b553-bde6d8bcb45b,37,0,76,0,38,13,38,37,0,0
50e57cec-6467-4646-93e6-8aa4041dba1d,37,1,111,21,28,0,73,82,8,0
9a0f94f2-337a-4b63-83fc-efdfed1def8d,37,0,90,-4,6,-5,52,84,32,0
f8ba76ac-d8f5-42ea-838e-65c98d203d07,56,-4,92,0,56,0,35,35,0,0
1c081543-5baf-49f2-a0f9-6f440a05d674,46,-4,88,0,46,1,42,41,0,0
0c9088f3-90e6-487f-90f4-1122c01a266a,44,3,78,-7,44,21,34,34,0,0
fdbce8bb-8ad7-45b8-9eab-ea2e35873c3a,37,0,82,0,-4,-25,45,87,42,0
5acb4281-3444-40d1-8d30-867b742b5242,37,1,98,0,30,-9,61,67,6,0
870fa83e-f82b-42c0-bbb6-d71a7b8c2de4,47,5,76,0,46,0,28,29,0,0
7d86a832-ef26-4124-b943-b0b57b867dea,46,4,87,0,46,2,41,41,0,0
8b156388-8216-409b-a96e-0b5e74161974,49,1,79,0,46,-2,30,32,2,0
e3ee47f0-5fa8-4bd4-afe8-a9d7de8d17ce,41,4,85,0,38,0,44,46,2,0
5d6afb85-1b15-4204-8332-859dc8cc6d57,37,-2,106,-4,36,-7,69,69,0,0
0f21b0cf-84f6-4803-aaa6-a874df7d1036,57,-1,85,0,56,0,28,28,0,0
c281d269-8cb3-4872-998a-20f24949fca4,77,6,81,5,-40,15,4,123,118,1
64766627-a1b6-40d4-845d-2c3e75b25727,41,2,88,0,42,13,47,47,0,0
f58d051d-cca0-465d-b1ed-3a1a54dcde93,47,-1,86,0,46,0,39,39,0,0
55d3871b-31e2-49bd-96f9-78a1438ae764,75,5,79,5,-42,0,4,123,120,1
5af8512e-5431-43bd-83c8-7246d19fd105,48,-2,88,0,46,-5,39,41,2,0
43ea6c41-4f1b-4491-879d-21d461247df2,53,0,81,0,54,3,28,26,0,0
678d196d-550b-4c06-b00f-d38de22f03a1,41,0,81,4,38,-11,40,42,2,0
0761f3d8-9ad9-42bd-aa8f-142e13f4201b,37,0,104,0,24,2,67,81,14,0
04096741-971c-43ce-9216-31f8e1e7f36f,37,0,79,4,-2,0,41,81,40,0
4601604c-24fe-4725-b815-0b5cec12565b,49,0,81,0,46,-18,33,35,2,0
78db2aa6-d3af-449c-acf0-2cb0a8989d32,49,0,88,0,50,12,40,39,0,0
d78ce3dd-849e-45ec-9d13-646e0782998b,43,0,86,-13,44,14,42,42,0,0
580277e4-eef8-4372-be1a-c1a4ab523351,44,2,90,2,42,-11,47,49,2,0
3be8bcd1-c592-4e9c-b6d7-07ea9caa0e11,42,4,78,0,42,0,37,37,0,0
cc3c145e-8e1e-4df9-9674-d07eea83bdd5,52,-1,86,0,54,31,33,32,0,0
f2b48880-cc64-4906-b847-80acd91a7875,51,0,85,0,50,-29,34,36,2,0
9c3015f5-ae1e-4987-aa7e-c15f8300d73c,51,0,102,0,50,-16,51,53,2,0
7ba293bb-2893-4e68-9e12-258170f897cb,37,0,79,0,26,-7,43,54,10,0
4dfcce7a-df41-45ad-9c03-4299b6b821b2,55,0,83,-2,54,0,28,29,0,0
ae434160-8979-45bc-88b1-0672fde2c27c,41,2,102,0,38,0,61,63,2,0
7256aa57-3170-428f-a99f-748afa0f0c62,58,0,91,3,56,0,33,34,2,0
389776c4-5e2f-46ea-b713-a961d22bfdf4,51,0,86,0,50,-14,35,37,2,0
98003992-837f-40ce-aff0-519b0f1619c4,37,0,108,23,28,0,71,80,8,0
534e0c0c-90e4-4c6e-b3e3-868fecb405d1,37,0,81,3,38,18,44,43,0,0
1fb12f66-f68b-4aff-9c80-37873ffdc551,37,0,106,0,34,-20,69,72,4,0
0aa17500-796a-497a-8345-0a43d7833ce9,37,0,92,3,8,25,54,84,30,0
f8435b6f-7521-46c1-9bf9-eda2ecfdfc4d,37,-1,106,0,34,0,68,72,4,0
d363035e-4847-4cab-a63d-741948c3956f,46,0,88,0,46,6,43,42,0,0
dd089c84-bf2f-4f37-bc23-ba112ba48c1e,44,1,79,0,44,8,35,35,0,0
1ff0269b-7aa3-4934-b5f2-34210317bbb4,37,1,79,0,36,0,42,43,0,0
0b6e076a-0334-4c14-9b86-f79a4d22414b,38,1,77,0,36,-24,39,41,2,0
c354a19e-6562-4dc4-aa82-05aca01c822a,56,0,96,0,54,-3,40,42,2,0
f835079c-ccdd-4268-b488-c317c56a88fc,37,0,97,-5,26,-3,60,71,12,0
7ff460e1-84b5-422f-9980-43953a43010d,41,0,86,0,38,-12,46,48,2,0
648b6b24-43ce-408c-929d-74948a3a6678,37,0,106,1,26,24,68,80,12,0
29408950-1701-49ca-9b38-b64edbb3514f,37,0,83,0,36,-13,45,46,2,0
8f1484a4-e883-435c-8343-f3c74b29f3b4,56,0,96,4,56,0,40,39,0,0
7589425e-ddde-4fc2-ab90-7c457499183d,37,0,106,0,30,-3,69,75,6,0
dd90cef4-22c6-431a-ad4b-36911ca5c977,37,0,92,0,20,-8,55,71,16,0
793a544d-925a-4373-ac53-013a0dd569dd,37,0,76,0,30,2,40,45,6,0
e186c0cf-ce1b-4c3b-8325-90b58f7f5654,54,4,83,0,54,0,29,29,0,0
cd8f869e-628e-4135-bc55-90e154b75f55,49,0,77,0,46,-15,28,30,2,0
0f5adc0c-83ec-4e00-a866-0d180fed1522,37,0,75,0,36,-14,37,39,2,0
62f145b9-f970-4eda-ac67-5fac4b3720ac,85,0,88,-6,6,3,3,83,80,1
7c154fae-cc37-4f34-b239-a8b96e7f80db,76,-3,81,0,-40,18,5,122,116,1
77bf9a0e-73d3-4424-b76c-b58bdfc46094,37,0,77,0,10,-4,40,66,26,0
2647f493-768d-415c-85be-a34238dedbe0,56,3,97,0,56,25,40,40,0,0
5b5b7d65-9a2d-4cde-b3d2-88ae1fb5f342,53,0,80,0,52,-13,27,28,2,0
dd3362bd-7ab6-42db-8b4d-2c80c358adb3,44,0,83,0,44,14,40,39,0,0
ccd88ebc-af6b-42fb-bafb-e674bef472cb,43,-2,87,-3,44,21,44,43,0,0
1d8b0888-5c97-4472-b9fd-69dcfd25eef5,51,-1,83,0,52,0,32,32,0,0
404b144b-6240-48a3-8b2a-7983c10db81e,52,-4,83,0,52,0,32,32,0,0
0448b436-ef4b-47cc-8c5f-f79bbab9a828,101,2,102,0,72,16,1,29,28,1
ccbfb557-de5d-4d36-8aed-2b27dfd56ca5,51,0,87,0,52,29,36,35,0,0
53d4b762-5a14-4f84-b669-0a03e3662f53,43,-2,79,0,42,-9,36,38,2,0
9c611458-1da2-49e9-aebb-9be6d4c53379,80,0,84,0,-24,31,4,110,106,1
6c4262cb-5b9d-4db7-922d-0ff05fecda13,49,0,77,0,46,-8,29,31,2,0
9ac97461-b92f-4061-adfe-448a25b21d36,37,0,80,8,10,-6,43,70,26,0
363ad9ea-c2d6-4788-b8a0-bdb7153f2bd8,40,-3,88,0,38,0,48,49,2,0
3527891e-f9ba-4ded-8e06-a51954088e7a,41,0,76,0,42,11,35,35,0,0
14d5a7d7-90b8-4fd4-8884-a03e1ffa3013,56,0,81,-1,56,10,25,24,0,0
749c0068-8ebe-4ac4-af2b-d844fa1e1504,104,0,106,0,70,-21,1,36,34,1
a074e40a-921e-4134-a8e0-7577c3d2eace,45,0,85,-1,44,0,40,41,2,0
6cbadf61-7cd6-4f6f-97b7-f96f9336871c,50,5,87,0,50,0,37,38,2,0
ed4f346a-9205-42e9-a050-8d52fc892f56,57,0,84,0,56,0,27,28,0,0
9f007d5d-917d-4949-815e-57867de36fbb,43,-1,81,7,44,10,37,37,0,0
6740d4c8-ee8c-4dc9-a733-24c842ca6d5a,37,0,75,0,36,-21,37,39,2,0
5a610a96-39e2-47d4-9144-92d33339d75b,37,0,80,0,20,-13,43,59,16,0
24793954-6224-4992-8320-6c6fb87cfc67,37,0,77,0,0,5,41,77,36,0
d09cae44-e407-4a97-8f04-558e50f7083d,37,-1,81,0,38,6,44,43,0,0
3c6b4fb0-bb86-476c-901b-919124599f7f,83,0,87,0,-42,-24,4,131,126,1
2e1dbb0c-ee8b-43e8-9c6a-0134dedae505,52,-2,77,0,52,0,25,25,0,0
a1ad0076-219b-4f48-b8fd-7599f9587793,37,0,83,0,34,2,46,50,4,0
996c1b8a-763e-41c6-bc8b-3b444dd9b244,37,0,81,0,28,-5,44,52,8,0
610fe2d5-320e-4ffb-a911-c4a334ff0373,37,0,81,0,28,-15,44,52,8,0
a61d98e0-4f03-4f59-98e3-c2e642b06da0,38,0,82,0,36,-31,44,46,2,0
8f19f7e4-5dff-46f9-89a6-6db8788ba075,49,0,107,0,46,-22,58,60,2,0
823d0065-2345-4a5f-84db-778e3fddc83e,46,3,86,7,46,0,40,39,0,0
a54dff5c-5b66-4d21-8b6f-1fce48c04fce,37,0,97,8,24,0,60,74,14,0
8a87650e-3870-4a9f-8646-2c85057cb71e,37,0,80,6,36,-16,43,44,2,0
8f6020c2-da5d-4974-bb0e-3323ce3efc78,53,0,81,0,52,-11,28,30,2,0
7c83b947-0c1e-4684-8ed0-99a5e880c700,53,0,81,8,54,20,28,26,0,0
4bd1a346-f38e-4037-84d1-4e5985a507be,38,0,77,0,36,-25,39,41,2,0
dc589f52-8696-4879-9080-a3210fc8e9e8,37,-1,77,0,28,0,40,48,8,0
f0b83469-2342-4566-af58-84885fc7620a,41,0,78,0,38,-4,37,39,2,0
1e19f5f2-dc89-4548-81be-71618462b6e7,36,-2,82,0,36,0,46,46,0,0
b0765708-6a65-4ed1-af02-566841479314,43,4,79,0,42,0,36,37,2,0
cd9bab8b-134d-4103-ba98-1d341ad910d8,55,0,91,4,54,0,36,37,0,0
8a955b89-786c-4e2e-b3d4-be5e1ac3d8f1,37,0,106,8,36,0,69,70,2,0
fdcd2a6f-17b8-458b-9196-eca9f654d793,102,2,102,0,70,0,1,33,32,1
b58fd1dc-db7d-4f11-8867-31cf02c6b2ac,41,5,97,0,38,-25,55,58,2,0
be8c9e48-ae1c-4657-a25f-c6deaaccbf1e,48,-5,88,0,46,-7,39,41,2,0
42ba4358-e520-4dd7-9653-d7b8e7bfcbcc,49,0,81,0,50,0,31,32,0,0
99526fdb-03f9-4b8f-9aef-66ece9bff935,41,0,77,1,38,-19,36,38,2,0
aefac8e7-0c87-421d-8b4d-ab8caa98bf58,43,-3,81,6,42,-9,38,40,2,0
3ffc402f-cd48-4b28-9fdc-6726568eb585,37,0,103,-5,28,0,66,75,8,0
5b61d7a8-8044-45da-8e79-d48f301846bc,49,0,83,-1,46,-17,34,37,2,0
8e999bc4-e790-468f-939e-73ca0f49012a,37,0,97,0,28,12,60,69,8,0
f9825761-067f-4a51-9842-2453e92528c5,50,2,102,0,50,0,51,53,2,0
d8a65b33-2f9f-436f-be44-3f01aa8a90e8,37,0,78,0,18,10,42,60,18,0
1bca782d-0a19-40c0-8c97-62beff522ec6,49,0,85,0,50,13,36,36,0,0
2f1d3c32-a3fe-4e44-971a-33402869b14d,52,0,85,0,52,-8,33,33,0,0
2d3dca13-a526-499f-9823-5a92b07263e5,41,0,97,0,38,-4,57,59,2,0
46bd2e37-9064-4a9c-a1af-f22accde6e31,52,4,82,8,52,0,30,30,0,0
1acaa23b-f059-452d-9ce8-bab5ee76afbc,44,1,77,0,42,-20,33,35,2,0
265e562b-cdce-477a-bd01-0ee613899100,41,-1,86,-3,38,-19,45,47,2,0
7818092f-d539-4132-a80a-d15cad9b6c95,45,0,90,-5,44,0,45,46,2,0
48c255a7-7235-4db1-99b6-158998a57fa2,107,4,108,-1,70,-1,1,38,36,1
38a42701-2f49-40ef-ba58-8083b2ebf08e,43,-2,86,3,42,-14,43,45,2,0
be4aaf78-b975-411b-a58a-39bc68bc0357,37,0,93,0,8,0,55,85,30,0
