id,ia,distance,data,tipo
01d5d15a-d5b0-4c57-ae67-fe7ad9727f39,129.46,"[1.9391,0.9399,1.5324,1.3869,1.2386,1.3712,0.883,0.5262,1.6437,0.3909,1.2291,0.8717,0.8335,1.0048,1.1652,0.9959,0.462,1.2822,1.4139,1.3683,0.6616,1.3604,3.0041,1.4109,1.2753,0.8477,0.9794,1.2976,1.2505,0.8784,2.7669,0.9263,1.1945,0.7043,0.481,1.286,0.9905,1.6965,1.5577,1.3289,0.9128,0.7153,1.5595,0.8908,1.3061,1.4351,1.3943,1.6407,0.6871,1.6152,1.2325,0.8189,0.5754,0.7429,0.911,0.5416,0.8739,1.6393,2.7695,1.5648,2.7632,0.9021,0.9587,1.2456,1.4626,0.7188,1.7225,1.2434,1.6556,1.1109,1.431,1.1929,1.5903,1.6941,1.0972,2.2038,1.9223,1.5005,0.7593,1.2187,0.6192,1.8786,1.2225,1.6538,0.9284,0.8948,0.9795,1.71,0.8565,0.9191,1.28,1.4208,1.5665,2.1918,2.7734,1.7268,1.1151,1.3661,2.9435,0.8155]","[0.75121,3.6659,-0.41131,0.92991,-0.37787,0.60221,0.0]",normal
01e7d52e-6483-435f-8158-18a20013dcfc,309.05,"[0.4346,0.4804,1.2953,0.8924,0.7246,1.2753,1.4991,1.6951,1.8274,2.3874,1.1538,2.6634,2.2605,2.6675,2.9251,3.0045,2.9286,2.9802,2.4069,2.5997,5.0001,4.7607,2.7819,4.167,5.0666,3.8432,4.3994,2.4397,4.9417,2.7776,5.0844,2.078,2.6452,4.9538,4.8977,4.6805,2.3566,4.7441,5.8236,4.7302,4.6154,4.8719,2.7828,2.6497,4.6631,2.8175,4.9999,3.9106,2.3447,2.9195,4.3667,4.5387,4.4931,3.0595,4.2349,5.0242,3.9037,4.7999,3.6676,2.7299,4.6526,4.8842,4.766,4.9289,4.2496,4.6791,3.7891,3.7809,3.4452,4.0883,3.1814,2.4726,5.0276,5.0353,5.0525,5.0959,4.9325,3.5925,3.3414,3.7201,2.0934,2.2726,1.275,1.6708,1.6741,1.3552,2.1958,0.981,1.5774,0.9761,1.3756,2.0148,0.4195,0.4929,1.9049,1.176,0.9375,0.8275,0.6747,0.7675]","[0.59335,0.56935,-0.050653,-0.025791,0.68786,0.89473,0.0]",normal
0322e69b-6595-4b56-ad20-9080360c0dec,168.68,"[0.1971,0.4767,1.1665,1.3083,1.274,1.5664,1.1898,1.1955,2.7826,1.9689,2.3744,2.2801,1.9705,1.776,1.2303,1.0309,1.1326,1.9215,0.8615,1.6356,1.1662,2.3707,1.4018,1.2649,2.3308,2.3413,2.2679,1.3362,1.1416,1.7866,1.3185,0.5317,1.8508,1.7068,2.0985,1.3882,1.4954,1.2626,1.2755,2.1652,1.2635,0.7628,2.2174,1.3136,2.5967,2.7468,1.1965,1.4959,2.8436,0.6808,1.3498,0.9874,2.9068,1.0488,1.75,2.8623,2.9204,0.6818,0.9628,2.8792,0.5654,2.3545,1.676,2.8292,1.0538,1.1601,2.6651,0.7075,2.3417,2.7748,2.9509,2.3784,0.6586,0.4443,1.107,2.7457,1.0741,2.6486,0.5896,1.3768,2.7659,2.2537,2.3649,0.7512,2.1742,2.368,1.0792,2.7836,2.5005,0.6626,0.5396,0.7922,2.5742,2.1715,2.7961,3.0451,0.7776,2.1966,2.2596,0.4191]","[0.83404,4.9708,0.31,1.4919,-0.37787,0.46813,0.0]",normal
04a5847d-4be9-4859-ba57-ca270c1c2bae,263.86,"[1.1111,1.2179,0.7379,1.4784,1.4141,1.3339,0.9908,2.8221,1.1814,1.6094,2.4417,2.1435,1.3708,1.293,0.3067,0.9167,1.1346,0.886,1.5784,1.2817,0.552,0.7417,0.9075,0.9845,1.0664,0.8512,0.6486,1.9962,1.5709,2.0381,2.2313,2.3724,2.2022,2.4221,1.6278,1.9822,4.5177,4.1799,2.1774,3.5701,4.5415,3.1597,3.8985,1.7291,4.3334,2.0805,4.5458,1.4626,2.102,4.3787,4.2782,4.1657,1.6329,4.1198,5.3133,4.1113,4.1148,4.3196,2.0484,2.3964,4.0476,2.0157,4.3323,3.2592,1.6656,2.2584,3.7037,3.8884,3.8584,2.5841,3.6702,4.3901,3.2676,4.1145,2.8998,2.232,3.9644,4.2422,4.1337,4.3656,3.6669,4.1409,3.1544,3.1856,2.7514,3.498,2.4516,1.6737,4.4517,4.4405,4.4608,4.3746,4.3503,2.9985,2.7396,3.0691,1.4265,1.4124,1.123,0.9779]","[0.24611,1.0117,0.26492,0.41936,-0.37787,0.34625,0.0]",normal
091566c8-81c8-42a0-b9ac-72350925a9d5,123.25,"[0.6462,0.6718,1.8087,0.4935,1.0197,1.1132,1.0693,1.5314,1.8263,0.8039,0.8411,0.9544,1.0487,2.8767,0.7382,1.6467,2.4926,0.7491,0.837,1.0901,1.0102,0.9464,0.6604,1.1818,1.777,0.4247,0.9728,1.1153,1.6845,0.8945,1.28,0.5906,0.5142,1.5312,1.4394,1.3681,0.6526,1.5186,1.0845,0.8548,0.7958,1.6801,0.89,0.7592,1.2586,0.7166,0.7707,0.9384,1.3069,0.6327,1.3412,1.3602,1.3756,1.3722,1.2572,1.2462,1.4019,1.366,1.6695,1.0004,1.63,1.5521,1.2645,2.3266,0.7409,0.7373,1.0654,0.633,0.659,1.675,1.536,0.8053,2.0143,1.2928,2.8659,1.2797,1.6383,0.9194,0.984,1.6193,0.7134,1.855,1.1744,1.609,1.2174,1.1675,1.1708,1.2938,1.6545,1.3443,2.3085,1.8829,1.5481,0.6564,1.2085,0.8105,1.9094,1.1199,1.6556,0.8152]","[1.101,3.5243,-0.27606,0.84848,-0.37787,0.74237,0.0]",normal
0fd49eac-9d7e-4b20-9278-244b4d64e34d,135.28,"[0.8239,1.212,1.224,1.2058,2.1702,1.3188,1.0604,1.1213,1.1499,0.9302,1.0742,0.975,1.7152,1.0826,1.1568,0.6992,1.3533,1.2777,1.1702,1.2974,1.7104,0.531,1.277,1.7648,1.1363,1.0103,1.1959,1.4181,1.1328,1.462,1.2405,1.0686,1.3347,1.0502,1.146,0.848,0.8913,1.4179,1.7011,1.353,1.0484,0.7655,0.868,1.3443,1.226,1.4338,1.9581,1.3069,1.3075,2.4438,1.9712,1.289,0.9057,1.2726,0.8993,1.2033,1.7836,1.2467,0.9969,1.6724,1.8797,1.2552,1.3343,1.2272,1.697,1.2113,1.0826,1.3845,0.5256,1.4771,1.2451,1.0173,1.3377,0.9595,1.4419,1.0398,1.5669,1.3153,1.3857,1.8603,1.9299,1.1237,2.232,2.4221,1.3894,0.8031,1.2406,2.4158,0.8112,1.9003,2.2087,2.1838,1.5245,1.4403,2.3496,1.2066,1.4162,1.4019,2.4515,0.9295]","[1.333,4.0551,0.084592,0.74848,0.15371,0.37672,0.0]",normal
12cfc033-ce23-491d-b271-f6c8ffaee71b,139.67,"[1.9707,0.6871,0.3624,0.6374,0.2104,0.4374,0.6871,0.8805,2.4392,0.6484,0.2995,1.7115,1.2022,0.5653,0.7185,0.719,0.4792,0.3803,0.6366,0.4393,0.4691,1.174,0.9636,0.6139,1.2636,0.7753,0.2817,0.3606,0.4483,0.8386,0.5091,0.8414,1.0933,0.8385,0.9969,0.3558,0.5016,0.7309,1.6846,0.8749,0.5624,0.6603,0.7669,1.2765,0.4903,0.9556,0.9938,0.4268,0.5972,0.2461,0.2823,0.6534,2.1739,1.767,2.466,0.3573,3.0863,2.2843,0.6506,0.6893,0.2266,2.556,0.7132,0.7653,2.6951,0.7015,1.9404,2.3285,1.9731,1.9883,0.6577,2.6582,0.5411,0.1371,2.8919,3.8311,2.2573,3.3657,3.5101,2.3992,3.4055,3.5379,0.8511,2.3898,3.6754,3.8849,2.5687,2.7986,3.1731,2.0746,0.6628,2.4782,2.7451,2.143,0.6903,3.8052,3.4505,2.6267,0.7803,0.6746]","[0.93923,4.3958,-0.1859,-0.85955,-0.37787,-0.94572,0.0]",normal
12db1613-ce5d-4e60-b424-677f9c4c32c1,115.8,"[0.6702,0.5336,0.8243,0.756,0.8781,0.7892,0.8797,0.9373,0.8863,0.7941,0.8974,1.619,1.4539,3.5694,1.3626,1.4445,1.0337,2.002,1.1192,1.073,0.9976,0.7183,0.6978,0.7197,1.0868,1.1666,0.6172,1.8958,1.2564,1.2688,0.8225,1.3747,0.885,0.6485,1.1409,1.1318,0.9678,0.9401,1.1003,1.3008,1.1655,1.2965,0.9216,1.1436,1.1843,1.4236,1.4791,1.4159,0.9326,1.2522,0.4869,0.7177,0.5238,0.6715,0.7781,0.5584,1.8855,0.8122,1.6148,1.3371,2.6925,2.1448,0.9556,1.3362,1.4242,1.0658,1.3742,1.8045,1.3707,1.5643,1.1855,1.4312,0.8821,1.0402,0.981,1.3131,0.9872,0.5086,0.9588,1.3785,1.0847,0.5786,1.2552,2.0079,1.2623,0.8774,0.5841,1.2454,1.1271,0.6416,1.9197,1.1556,1.2491,1.3359,0.9758,2.2356,1.2224,0.8125,1.1233,0.8462]","[0.94922,1.3877,0.03951,0.33624,0.61898,0.7698,0.0]",normal
1a86ddde-a1a3-4fc5-a506-8eb99593f4b5,139.1,"[0.2018,0.8738,0.7715,0.6654,0.7152,0.4106,0.5371,1.6618,1.9926,2.1287,0.8012,1.9524,1.04,1.443,1.9263,3.3523,1.4058,2.2485,1.9626,1.3469,2.1007,2.6886,3.282,3.0515,2.6567,2.7945,3.3789,2.8956,4.0901,2.594,2.258,1.8584,1.0769,1.0977,1.5061,0.5686,0.9386,0.8193,0.7077,0.5677,0.9688,1.1541,1.0094,0.8499,0.5736,1.4067,0.6199,0.9682,1.5926,2.0805,0.5953,1.07,1.6525,1.0921,1.9722,1.1487,2.4341,1.6915,2.2331,1.5468,2.3372,2.3876,2.4332,1.2764,2.2984,1.6795,1.2194,1.3769,1.2935,1.1946,1.3348,1.8847,1.0822,0.7137,0.6137,1.8056,1.1362,0.402,0.2723,0.9013,0.4754,0.7253,0.6439,0.5385,0.9983,0.6603,0.5515,1.146,0.966,0.4711,0.1807,0.5221,1.7534,1.8405,0.9101,0.9431,1.2909,0.5483,0.3801,0.884]","[0.60588,0.71975,-0.1859,0.78139,1.4697,1.1415,0.0]",normal
1afc87aa-0a42-475b-9778-6862f160fc84,155.61,"[1.5379,0.6749,1.5252,0.657,1.093,1.0125,1.6282,0.899,1.1982,1.6089,1.1523,0.9921,1.4834,1.5244,1.2238,1.2932,1.4905,1.6339,1.9953,1.7586,1.7339,0.6109,1.9889,0.9059,1.2111,1.8515,1.1646,1.501,0.6898,1.8333,1.1484,1.9985,1.2699,1.6935,2.3391,3.0337,0.9163,2.2397,2.7841,1.0312,1.3236,1.3969,1.6958,1.8384,1.8507,1.9782,1.6115,1.3014,1.3173,0.8867,1.0372,0.4572,1.1709,1.5628,0.6114,1.201,2.995,1.9432,2.2128,1.9839,1.2674,1.3753,2.0309,1.1558,1.8912,2.1192,1.2265,1.5781,0.7865,1.0528,3.4823,2.1226,1.5161,2.5258,1.6852,1.0705,0.5154,1.4016,1.8609,1.2007,1.715,1.4003,1.3776,1.2527,2.6475,1.8256,1.1628,1.9101,0.9454,0.9629,1.324,1.8932,1.2217,2.8995,2.0363,1.7519,2.4422,1.3727,4.0516,0.8463]","[1.2295,1.5647,-0.32114,1.3907,1.214,1.1446,0.0]",normal
1dea89bc-47e9-41ea-b531-f66d011c0a99,130.28,"[0.29,0.4379,0.4233,1.1375,0.3139,0.8476,0.815,3.1165,1.561,2.5703,1.4446,2.9681,2.2046,2.6842,1.7014,2.5935,2.1147,2.8133,2.8257,1.428,3.3366,3.2627,2.7707,2.4534,2.6281,2.1925,1.9213,2.9573,1.8656,3.0073,1.8824,1.6679,1.7565,3.0089,2.3988,3.173,1.4362,2.208,1.6653,1.6835,2.2031,2.7154,0.5729,0.6125,0.8293,0.6478,1.0156,1.364,1.3447,1.1496,1.1193,1.0505,0.9632,1.5775,1.6603,1.0847,1.2896,1.2236,1.1641,0.5854,0.2834,0.4192,0.6725,0.2798,0.4083,0.1959,0.1589,0.3261,1.0823,0.768,0.8581,1.2097,1.0617,0.5912,1.0579,0.3342,0.4833,0.5001,0.6735,0.3518,0.5675,0.9613,0.8777,0.2425,0.4368,0.5625,0.9646,0.4094,1.0662,0.6928,0.8323,0.547,0.2762,0.5193,0.714,0.7805,0.3684,0.1321,1.5741,0.3018]","[0.6755,1.8522,-0.1859,-0.85955,-0.37787,-0.94572,0.0]",normal
21742726-822c-4e30-a954-8945bd4f6a55,161.56,"[0.9113,0.847,0.9602,1.581,1.0224,0.9798,1.1988,1.5273,1.4393,1.5639,1.0196,1.733,1.639,1.4082,1.6637,1.7644,0.999,2.0218,1.0767,1.5962,2.0054,0.8763,1.3273,1.1386,1.6158,1.277,1.6542,1.2858,1.5442,2.1246,2.9578,1.0954,2.4004,2.6572,1.2344,1.6522,1.5973,1.7666,1.8999,2.1206,3.1374,1.4447,1.7755,0.9665,1.0594,0.74,1.1771,0.74,1.4637,1.8908,0.4161,0.9906,2.3401,2.3163,1.5292,1.2389,1.8092,2.2709,1.5647,1.3453,2.314,1.5566,3.5017,1.9036,0.9663,1.5207,3.0119,2.064,1.7394,2.3842,1.5594,1.4046,0.8745,0.9791,1.3683,1.5331,1.3646,1.6484,1.4893,1.2496,2.2308,1.8943,1.4687,2.3111,1.4374,1.3019,1.7478,1.818,1.6227,2.761,1.6908,1.7905,2.3911,1.2585,3.9441,0.9078,1.7098,0.9624,1.5321,0.9417]","[1.3783,1.7018,-0.32114,1.3835,1.7675,1.0867,0.0]",normal
22196871-1e06-49e1-8c74-e983e88239a4,137.29,"[0.621,0.8011,2.0428,1.1511,1.0043,2.2636,1.3507,0.674,0.8629,0.5811,0.5855,1.7863,1.4091,1.0978,1.0861,0.3694,1.1109,1.0313,1.466,1.6499,1.3884,1.2844,0.7438,0.7061,0.7972,0.9414,0.8579,0.7637,0.8117,0.8201,1.4913,1.0128,2.2983,0.4869,0.9745,2.3603,0.7233,0.7121,2.7197,1.1433,0.9356,1.0516,0.7891,2.1649,2.0738,2.7852,1.3574,2.3677,0.7162,0.6329,0.6143,0.6197,0.7179,2.0752,0.6838,1.5831,1.2072,0.5537,2.3593,2.3155,1.6539,2.3628,1.516,2.1781,1.4051,1.1503,0.8298,1.4508,0.8557,1.8762,1.3111,2.6332,0.5818,1.0569,2.3772,2.6592,1.6231,1.0646,1.257,1.8996,0.9378,0.6213,2.0803,1.5138,2.2994,1.1714,1.1998,0.6995,1.325,2.3468,1.3712,1.1757,2.1788,1.851,2.8096,2.8389,0.5904,1.8893,2.3142,0.7504]","[1.6564,5.0505,0.17476,0.8046,-0.37787,0.47728,0.0]",normal
246f9f98-ac0f-4560-bae6-20a745c1f655,197.01,"[0.5623,1.0626,1.0152,0.9417,0.6923,1.1472,1.0562,0.8445,0.6862,1.0651,2.8792,3.0716,4.0152,1.8565,0.8952,0.9044,1.9501,5.04,3.3978,2.5115,3.2951,3.3205,3.5271,2.6969,2.3656,2.2267,2.211,2.1719,0.8266,0.4413,1.4756,1.0963,0.8627,2.5513,2.9776,3.1839,1.7891,2.1179,4.221,2.0285,2.1939,2.233,1.167,2.1352,1.4075,1.7199,2.4418,1.6037,2.5234,2.245,1.6878,4.2699,2.3589,3.0181,4.6206,3.2655,2.7639,4.7867,4.7702,4.1282,3.2696,3.7933,2.9215,3.2322,2.9656,3.2571,3.4526,3.2191,2.7192,2.7439,4.0099,2.4833,1.9039,1.6369,1.1666,0.7368,1.6077,0.7036,0.9973,1.0483,0.9393,0.4344,0.5091,0.9784,0.8668,0.8636,0.2065,1.1893,1.2704,0.5574,0.2595,0.6485,0.511,0.4019,0.376,0.2272,0.5169,0.6233,0.4349,1.0063]","[0.38738,0.37471,-0.1859,0.57084,1.1018,1.0105,0.0]",normal
25ed45a1-dab2-4d61-a0ce-ec59099420d6,118.65,"[0.3367,0.2463,0.3387,1.0148,0.5039,2.6421,1.1647,2.1918,0.9386,1.5772,2.5,1.7261,2.2363,1.285,2.1604,1.6764,2.377,2.3762,0.9587,2.8726,2.8179,2.3157,2.0088,2.1699,1.7575,1.5234,2.481,1.4587,2.5444,1.4912,1.2645,1.9801,1.9303,1.6073,3.1489,1.2443,1.9589,2.7161,0.911,1.2558,1.2839,1.9266,1.7616,2.2436,0.9069,0.4585,0.9034,0.6434,0.6047,0.9342,0.8846,0.6923,0.7664,0.6871,0.6712,1.1761,1.4274,0.7495,0.8843,0.8631,0.69,0.9054,0.6178,0.9456,0.3219,0.5762,0.9039,0.6396,0.4401,0.721,0.5541,0.8592,0.3748,1.237,0.5951,0.4062,0.5785,0.7731,0.4704,3.1169,0.868,0.4339,0.4254,0.4973,1.2445,0.5531,0.7278,0.9425,0.4186,0.8817,0.5732,0.8869,0.1764,0.6514,0.4481,0.5543,1.0707,0.5714,0.5177,0.299]","[0.80948,2.3299,0.03951,-0.85955,-0.37787,-0.94572,0.0]",normal
26159a51-0bcf-43dc-a66e-a0a5a66be8b0,127.08,"[1.0001,1.4061,1.476,2.7352,2.7037,0.5304,0.8112,1.3032,0.8623,0.6248,0.4122,1.8276,1.0273,1.2274,2.3938,2.324,0.9456,0.6708,0.9172,0.7887,1.9609,1.3482,1.24,1.3673,0.4463,1.183,0.5349,0.7695,0.6025,1.8794,2.0824,0.5764,0.8126,0.6863,0.9677,1.0649,1.4909,0.7578,0.5875,1.6269,0.6893,2.2767,0.2665,0.3903,1.0396,0.9785,2.2392,1.2851,0.8585,0.371,0.9379,0.7654,0.6252,0.6139,2.459,0.7141,2.8022,1.9554,0.9134,0.338,0.2729,1.6261,0.9966,1.0993,1.5535,0.9527,0.4288,1.646,2.3471,1.5,2.4293,2.0672,1.4925,0.8034,2.4466,0.4997,1.4946,0.7166,1.8609,1.3327,2.583,0.3274,0.9635,2.362,2.5272,1.5929,1.0395,0.9999,1.7747,0.9851,0.9242,1.9659,1.5313,2.1548,1.071,1.0726,0.2144,1.2678,2.3047,1.3588]","[1.5363,5.0549,-0.45639,0.82527,-0.37787,0.62049,0.0]",normal
279f8722-76c8-419d-a6ef-19542c67378d,552.3,"[6.6174,0.922,0.8423,7.4688,7.3913,7.645,7.4469,1.0486,7.902,7.7999,1.9661,7.0159,8.066,1.2117,0.7302,8.3746,6.8649,6.5332,6.7413,7.4087,8.0779,6.1155,7.9095,7.3082,7.4355,1.7622,0.4517,6.4943,6.9671,0.1006,5.4855,7.0084,7.2803,7.4837,6.8356,7.1777,5.8391,8.4144,6.8509,1.5376,0.1018,2.059,6.8466,7.1494,7.9424,7.505,7.5377,7.1745,7.5407,7.3952,7.1695,6.5673,7.482,7.0728,1.9686,4.7923,1.4192,2.8453,1.3451,0.1537,2.0698,1.0278,1.8292,2.7553,1.5131,0.4846,0.5063,1.0222,1.0979,0.3573,0.2258,7.1027,7.3662,7.7873,7.0064,6.4619,7.4864,7.6405,7.3495,7.2695,4.8906,6.5807,7.5901,7.0369,7.3292,7.779,7.5114,5.9631,7.0761,7.8736,7.8416,8.1416,7.2496,7.2166,7.2258,7.493,6.3971,7.9782,8.126,8.0351]","[7.9518,-0.43038,-0.54655,-0.85955,-0.37787,-0.94572,0.0]",anomalia
2aa50d8b-6b11-471d-b7ab-9825bc6c28f4,130.13,"[1.43,1.0466,1.321,1.1081,1.3539,0.9277,1.0574,1.0097,1.5095,2.0849,0.5047,0.8475,1.8469,1.4286,1.1192,2.184,1.8402,1.9923,1.0217,0.8026,0.7417,0.9392,2.4807,0.5511,1.2015,0.8735,1.9435,1.3778,0.8789,0.6112,1.7651,1.9135,1.3109,1.517,0.8811,1.633,0.6668,0.8781,0.6358,1.1259,0.5846,0.8008,0.9057,1.3068,0.3941,1.1022,1.605,0.9617,1.1716,1.3953,1.0151,1.2631,1.8909,2.1959,1.1392,1.5815,1.7621,2.2369,1.9103,1.2929,1.5777,2.019,0.9063,0.8073,1.4229,0.4257,1.2488,1.3612,0.7884,1.0581,0.4186,1.3078,0.8835,1.3292,0.928,0.6905,1.1214,1.1594,1.2332,1.32,1.4227,2.1879,0.6504,3.5272,1.5597,2.0697,1.4658,2.5526,0.8723,2.4221,1.3113,1.4708,0.9588,0.9976,1.069,2.2174,1.1631,1.252,0.7943,1.2805]","[0.50832,1.746,0.26492,0.77548,-0.37787,0.8673,0.0]",normal
2bd84e7f-c001-460d-97bc-b723b30a4f60,127.61,"[0.6771,0.5084,0.4813,0.6331,0.1437,0.6406,0.6364,2.3898,0.4081,0.9111,0.4634,0.5435,0.9322,3.0192,1.7665,1.3662,2.0174,2.8529,2.0642,1.7919,2.0789,2.8893,2.7964,1.3996,3.1337,3.284,2.7996,2.5511,2.4266,2.2592,2.1069,2.8926,1.8872,2.7968,2.0509,1.6988,1.73,2.9751,2.3079,3.1104,1.3209,2.1896,1.7328,1.8713,2.6864,0.5635,0.3199,0.242,0.1546,1.1745,1.5252,1.1862,1.0333,0.824,1.0134,0.8797,1.2868,1.2168,1.229,1.1674,0.8543,1.0004,0.4254,0.4314,0.804,0.9186,0.6785,1.023,0.6723,0.6202,0.4797,1.0676,0.5555,0.9725,0.6458,1.1159,0.6555,1.0042,0.5646,0.2932,2.5459,0.4709,0.8401,0.4536,0.8047,0.6405,0.9074,0.7415,0.8191,0.867,0.5405,0.9451,0.5358,0.7811,0.2933,0.6421,0.6813,1.1576,0.6149,0.5019]","[1.2863,1.8655,0.03951,-0.85955,-0.37787,-0.94572,0.0]",normal
2dd0fa0a-f307-4281-85f7-39b20b84a928,610.92,"[7.3668,0.0919,0.0455,8.2857,8.2097,8.4416,8.1851,1.8958,8.7002,8.6074,2.8122,7.8236,8.8393,2.0585,1.575,9.1261,7.571,7.1611,7.498,8.9598,8.1323,8.7617,6.8144,8.2605,2.6083,1.2957,7.2961,7.7561,0.9337,6.1979,7.8189,7.6488,7.3901,6.6581,6.3318,4.9934,7.2066,8.2754,8.4995,8.7461,2.3847,0.7466,2.9059,7.9444,8.034,7.6556,7.9546,8.3121,7.9536,7.9271,7.3362,8.645,8.2524,7.8481,8.2641,2.8154,3.946,2.2651,1.9997,0.5258,0.9996,2.9169,1.8746,2.676,1.9092,2.3589,1.3318,0.3437,1.8677,1.945,1.2049,1.0729,8.1842,7.8141,7.2675,8.2851,8.4184,8.169,8.0746,5.6943,8.2705,8.3033,8.1006,7.7108,7.3599,8.6843,7.9739,7.9845,7.488,9.0009,7.3542,8.3189,7.7988,8.0973,8.2785,6.4854,7.8231,7.1557,8.903,8.8248]","[8.7983,-0.4525,-0.50147,-0.85955,-0.37787,-0.94572,0.0]",anomalia
2e96e4b5-e610-4d6d-b9e0-c563e9ec76a6,135.11,"[0.6233,0.9875,0.7491,0.7753,0.5373,1.0897,1.8434,0.6766,1.3394,0.9214,1.8651,0.9505,1.7689,0.6944,1.2153,1.0181,0.9766,0.97,1.9527,2.0258,1.7177,1.0301,1.2495,0.8516,0.6376,0.8907,0.9361,1.034,1.2246,0.6976,0.8217,1.329,2.1266,2.1944,1.5945,2.1334,1.33,2.1422,0.9829,1.1003,1.3157,1.2468,0.5383,1.0068,0.7403,1.5497,0.7854,1.3959,0.7561,0.8873,1.7434,1.8759,1.7403,1.1936,2.3125,2.084,1.8907,1.1991,1.152,1.0873,1.2459,2.2785,1.0871,1.7125,1.141,1.0576,0.8177,0.8783,1.7067,0.3721,1.3929,1.1968,1.3337,1.3596,1.9456,2.0207,1.0475,2.0591,1.1978,1.9222,2.8947,1.4069,2.4996,1.5028,1.7245,1.1642,2.0203,0.33,0.9073,1.2162,2.1114,2.4068,2.9615,1.3671,1.3467,0.2476,2.5385,1.0236,0.6204,1.5441]","[0.85199,2.3476,0.35508,1.1451,-0.37787,1.0806,0.0]",normal
2fc0ffde-bd4e-472f-a804-db61adb8513d,139.78,"[1.3097,0.8883,1.4361,1.2518,1.7,0.8805,1.4637,1.4665,1.5973,0.8118,1.6618,1.8141,1.2198,0.6921,3.1245,1.1271,0.4939,1.7392,1.6252,0.865,1.0479,1.3642,1.3678,0.9794,1.4141,0.5427,0.9342,1.569,1.5692,1.4476,1.6484,1.3024,1.2037,1.2555,1.2811,1.9753,1.6841,1.8504,1.8098,1.3309,1.7926,1.088,1.93,1.4632,1.174,0.9948,1.0927,1.8483,0.5908,1.0761,1.6938,0.8065,2.0564,1.6158,1.6342,1.6499,1.4837,1.1643,1.288,1.4506,1.7714,0.8121,1.0259,1.0452,0.6963,1.2378,1.1178,1.9006,3.1859,1.0148,2.6458,1.339,1.123,1.3849,1.7566,0.8425,2.0095,0.9539,2.0033,1.685,1.1844,0.9745,1.7449,1.4728,1.5377,2.2402,1.9823,1.6399,0.8837,1.5898,1.2376,1.9531,1.1103,1.8149,0.8724,0.8339,1.5269,1.5498,0.9504,0.4928]","[0.94753,3.542,-0.50147,1.6426,-0.37787,0.23351,0.0]",normal
33c942b6-e660-41e5-ae63-c98416af62ec,126.82,"[0.2368,0.2151,0.3655,2.7333,0.3736,1.0507,0.3291,0.5282,0.8527,3.1315,1.7067,1.4818,2.0923,2.9693,2.199,1.7779,2.1342,2.9023,2.8589,1.4649,3.2953,3.3243,2.8425,2.562,2.5835,2.2702,2.0559,2.9907,1.8966,2.9622,1.9985,1.701,1.8319,3.0457,2.3922,3.1941,1.4731,2.2431,1.7231,1.8184,2.7645,0.2712,0.4768,0.5694,0.5161,1.1246,1.4943,1.3195,1.1393,1.005,1.029,0.8929,1.4754,1.4404,1.1477,1.2498,1.0945,1.1469,0.3626,0.2454,0.387,0.8144,0.3064,0.6339,0.252,0.3246,0.2435,1.1601,0.492,0.9709,0.9106,1.1352,0.564,1.0844,0.141,0.329,2.7315,0.2444,0.717,0.2781,0.5959,0.6833,0.8734,0.3017,0.3791,0.6714,0.7143,0.6195,0.8468,0.8315,0.7123,0.5038,0.2304,0.7757,0.5949,0.5022,0.6084,0.4235,1.3575,0.5051]","[0.9753,1.7681,-0.27606,-0.85955,-0.37787,-0.94572,0.0]",normal
3615b0c5-a0a6-4f83-90c1-9a783b242998,103.66,"[1.0309,0.6015,0.7724,0.8992,0.4653,0.6298,0.9663,0.5745,1.1708,0.914,1.0577,0.2573,0.9248,0.4438,0.9175,0.4637,0.9649,1.8025,1.0395,1.5511,0.7643,1.6468,0.9875,1.8308,1.7128,0.3927,0.9698,2.0582,2.1415,2.204,1.7371,1.5355,1.4323,1.2032,1.1649,1.8375,0.7945,1.8122,1.0733,0.6169,1.5162,1.243,0.9741,2.3988,0.8214,1.8982,1.2293,2.0357,0.5346,1.1064,0.6801,0.9672,1.2611,1.066,1.6279,1.2719,0.7941,1.2496,1.1679,0.5136,0.7102,0.2352,0.1877,0.385,0.1683,0.302,0.4908,0.9482,0.4318,0.0913,0.4991,0.2741,1.433,1.2605,1.4942,0.6813,1.0383,1.1723,1.0445,1.3428,0.5117,0.9682,0.569,1.3255,0.3934,0.6231,0.2956,1.2944,0.9014,3.0396,1.3712,0.5698,0.9078,0.7154,1.635,0.3433,1.2579,1.4405,0.7347,0.8507]","[1.2363,2.905,-0.32114,-0.85955,-0.37787,-0.94572,0.0]",normal
